word_count,weak_pool_size,pool_start,prefix,allow_repeats,target_coin,max_attempts,success,attempts,time_elapsed_sec,target_address,recovered_mnemonic
24,64,0,abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.31,0x1dAD28b5a382bed60855370550C8A3863FA0eb97,
24,64,0,abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.24,1DyGtyL8XcwG555fD1cYmojDn85E5wwBM2,
24,64,0,abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.23,122iKRwXzGpP2LY2wfK9YSvPeQWVvPbzzg,
24,64,0,abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.38,18LXkSHxZt4M74FHjR2hcJaSD5J7sZcQft,
24,64,0,abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.26,1GkRMBLvgiqvRXBXTiFipimD8xx3vdPVkU,
24,64,0,abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.29,0x556Bbd9749dA552e92F11002278873da362d8d93,
24,64,0,abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.27,0xBdD78a05376A6ABeBb1a194708c31D871EA1aDe3,
24,64,0,abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.28,0xb5673693a0d9c6AB37399CE75BE7E3f696d72C99,
24,64,0,abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.36,0x697deAbbDE8fdf3702e6bc3960A48F03391735a1,
24,64,0,abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.26,1Pk1RMy8uqEWZ8UNGDmydE25j85FPX9BLt,
24,64,0,abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.21,1NFbgkia4qSs3ke5WjbuGvB2EykwKq31V4,
24,64,0,abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.17,11GAaA7ykjpFJkxjMHLDH3WzkAdTWxitf,
24,64,0,abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.09,1EwyBBoir3v9RFyMk23Ne81iBpy8wjhfpW,
24,64,0,abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.41,0xAA95428FE0BE11586D443d2c2C4182c1Fc215375,
24,64,0,abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.34,0xe9488D4e08b73889A7899a2ec64d3bb9EC829BaF,
24,64,0,abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.35,0xdaE99601d529777A79a6C3B9d8196903D370eB02,
24,64,0,abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.35,0xd39E5f90D0Ce8061fe4903B7B64a9BDB126730D2,
24,64,0,abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.25,1HfGUqm7dXc6BRhLCNS2HC1osLnmcGFSXS,
24,64,0,abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.29,12fHvUpfjw62Jgc7AxcuCB4My5FM4RXMQa,
24,64,0,abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.29,1PEDVH65uiN8PL4e7S965rnEEgdqrKrB5E,
24,64,0,abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.22,1C4akXpyBH9SQZuGpdrQxstfUQJaezBcQ5,
24,64,0,abandon abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.24,0x29167646864Ec7d55a3540c3Eb42b61aA4961A54,
24,64,0,abandon abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.17,0xBF721D693539B1F1334690bf619211167bde98E0,
24,64,0,abandon abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.31,0x62F2981eC43e0B7cDbD8f2Db4F0140C714AA992A,
24,64,0,abandon abandon abandon abandon abandon abandon,True,ETHEREUM,10000,False,10000,28.33,0x3CfF842575Cd1370722F22C3eAc4cA8d9C7664B4,
24,64,0,abandon abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.25,1LENM7XUQ4Pf2CCxx9KYQqD7TB7nRPkmzs,
24,64,0,abandon abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.21,1EPrFRwErC3nvCgxnhBtHWTYbq5tMXs8We,
24,64,0,abandon abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.28,1JnbEHqErJkhmNgHLeSsXH9qjqeiWDtoSS,
24,64,0,abandon abandon abandon abandon abandon abandon,True,BITCOIN,10000,False,10000,28.33,1MMEGGC9ttzpph3jnHhpyRCtRJGaej6PiQ,
24,64,0,abandon abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.37,0x2886E1FfFbBaf425806472c40DEed99B36083159,
24,64,0,abandon abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.4,0xb5A4C9DDB485961DCBfAc3433765F80ec54B29B8,
24,64,0,abandon abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.34,0x46D4629F8a2Bf56359C8255A7f2f88Fe502Fc1a5,
24,64,0,abandon abandon abandon abandon abandon abandon,False,ETHEREUM,10000,False,10000,28.5,0x30a49cc37986a8b0A5C8C1e62D4ecD5ad4480172,
24,64,0,abandon abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.23,1EuFJw3Zs7zrXLXCcfV93Dv9QztL9B4HaF,
24,64,0,abandon abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.29,1F2QXhuhJvxrpLiD2Xcg5DCRKABpQZkhdo,
24,64,0,abandon abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.29,13nWZU7y8tACxzYHDePMqyHCg3jx9EEq48,
24,64,0,abandon abandon abandon abandon abandon abandon,False,BITCOIN,10000,False,10000,28.33,13crK4Auufpt5B7NkJASsXzw7EK1b6Gth8,
